,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label,,
418,-0.09,-0.08,-0.05,23.19,-45.81,36.75,3.75,9.36,3.54,0.36,0.44,0.63,0.53,748596,16597,T,,
419,-0.09,-0.08,-0.05,23.19,-45.81,36.75,3.55,8.9,3.61,0.36,0.44,0.63,0.53,748637,16638,T,,
420,-0.09,-0.08,-0.05,23.19,-45.81,36.75,3.36,8.75,3.34,0.36,0.44,0.63,0.53,748677,16678,T,,
421,-0.09,-0.08,-0.05,23.19,-45.81,36.75,3.44,8.82,3.5,0.36,0.44,0.63,0.53,748716,16717,T,,
422,-0.09,-0.08,-0.05,23.19,-46.13,38,3.44,8.82,3.5,0.36,0.44,0.63,0.53,748756,16757,T,,
423,-0.06,0.35,-0.05,23.19,-46.13,38,3.44,8.82,3.5,0.36,0.44,0.63,0.53,748796,16797,T,,
424,-0.06,0.35,-0.05,23.19,-46.13,38,3.4,9.02,3.38,0.36,0.44,0.63,0.53,748837,16838,T,,
425,-0.06,0.35,-0.05,23.19,-46.13,38,3.32,9.7,3.38,0.36,0.44,0.63,0.53,748876,16877,T,,
426,-0.06,0.35,-0.05,23.19,-46.13,38,3.36,10.39,2.96,0.36,0.44,0.63,0.53,748914,16915,T,,
427,-0.24,-0.36,0.13,23.19,-46.13,38,3.36,10.39,2.96,0.36,0.44,0.63,0.53,748955,16956,T,,
428,-0.24,-0.36,0.13,23.19,-46.13,38,4.32,10.09,2.35,0.36,0.44,0.63,0.53,748996,16997,T,,
429,0.11,0.72,0.43,23.19,-46.13,38,4.32,10.09,2.35,0.36,0.44,0.63,0.53,749035,17036,T,,
430,0.11,0.72,0.43,23.19,-46.13,38,3.17,6.71,2.5,0.36,0.44,0.63,0.53,749075,17076,T,,
431,0.11,0.72,0.43,23.19,-46.13,38,2.56,6.37,3.07,0.36,0.44,0.63,0.53,749113,17114,T,,
432,0.43,0.02,-0.13,23.19,-46.13,38,2.56,6.37,3.07,0.36,0.44,0.63,0.53,749152,17153,T,,
433,0.35,-0.22,-0.27,23.19,-46.13,38,2.56,6.37,3.07,0.36,0.44,0.63,0.53,749191,17192,T,,
434,0.35,-0.22,-0.27,23.19,-46.13,38,2.79,8.9,4.68,0.36,0.44,0.63,0.53,749230,17231,T,,
435,0.35,-0.22,-0.27,23.19,-46.13,38,2.79,9.36,4.53,0.36,0.44,0.63,0.53,749268,17269,T,,
436,0.35,-0.22,-0.27,22.19,-40,35.19,2.79,9.36,4.53,0.36,0.44,0.63,0.53,749307,17308,T,,
437,0.1,-0.26,-0.1,22.19,-40,35.19,2.79,9.36,4.53,0.36,0.44,0.63,0.53,749346,17347,T,,
438,0.1,-0.26,-0.1,22.19,-40,35.19,3.44,9.24,3.88,0.36,0.44,0.63,0.53,749386,17387,T,,
439,0.1,-0.26,-0.1,22.19,-40,35.19,3.29,9.21,3.8,0.36,0.44,0.63,0.53,749427,17428,T,,
440,0.1,-0.26,-0.1,22.19,-40,35.19,3.78,8.75,3.34,0.36,0.44,0.63,0.53,749465,17466,T,,
441,-0.14,0.1,0.05,22.19,-40,35.19,3.78,8.75,3.34,0.36,0.44,0.63,0.53,749505,17506,T,,
442,-0.15,0.12,0.04,22.19,-40,35.19,3.78,8.75,3.34,0.36,0.44,0.63,0.53,749544,17545,T,,
443,-0.15,0.12,0.04,22.19,-40,35.19,3.4,8.52,3.07,0.36,0.44,0.63,0.53,749585,17586,T,,
444,-0.15,0.12,0.04,22.19,-40,35.19,3.59,8.75,3.19,0.36,0.44,0.63,0.53,749624,17625,T,,
445,-0.15,0.12,0.04,22.19,-40,35.19,3.05,8.79,3.04,0.36,0.44,0.63,0.53,749662,17663,T,,
446,0.1,0.12,-0.01,22.19,-40,35.19,3.05,8.79,3.04,0.36,0.44,0.63,0.53,749701,17702,T,,
447,0.1,0.12,-0.01,22.19,-40,35.19,3.29,9.47,3.5,0.36,0.44,0.63,0.53,749741,17742,T,,
448,0.07,0,0.1,22.19,-40,35.19,3.29,9.47,3.5,0.36,0.44,0.63,0.53,749778,17779,T,,
449,0.07,0,0.1,22.19,-40,35.19,3.13,9.36,3.54,0.36,0.44,0.63,0.53,749817,17818,T,,
450,0.07,0,0.1,22.44,-38.5,35.13,3.13,9.36,3.54,0.36,0.44,0.63,0.53,749855,17856,T,,
451,0.07,0,0.1,22.44,-38.5,35.13,3.48,10.09,3.5,0.36,0.44,0.63,0.53,749895,17896,T,,
452,-0.3,0.15,0.43,22.44,-38.5,35.13,3.48,10.09,3.5,0.36,0.44,0.63,0.53,749935,17936,T,,
453,-0.3,0.15,0.43,22.44,-38.5,35.13,4.01,12.2,4.64,0.36,0.44,0.63,0.53,749975,17976,T,,
454,-0.3,0.15,0.43,22.44,-38.5,35.13,4.47,12.2,4.88,0.36,0.44,0.63,0.53,750013,18014,T,,
455,-0.66,-0.22,0.7,22.44,-38.5,35.13,4.47,12.2,4.88,0.36,0.44,0.63,0.53,750055,18056,T,,
456,-0.67,-0.13,0.92,22.44,-38.5,35.13,4.47,12.2,4.88,0.36,0.44,0.63,0.53,750095,18096,T,,
457,-0.67,-0.13,0.92,22.44,-38.5,35.13,6,11.08,4.03,0.36,0.44,0.63,0.53,750136,18137,T,,
458,-0.67,-0.13,0.92,22.44,-38.5,35.13,5.96,10.55,3.69,0.36,0.44,0.63,0.53,750176,18177,T,,
459,-0.67,-0.13,0.92,22.44,-38.5,35.13,5.96,9.63,3.69,0.36,0.44,0.63,0.53,750215,18216,T,,
460,-0.06,0.08,1.27,22.44,-38.5,35.13,5.96,9.63,3.69,0.36,0.44,0.63,0.53,750255,18256,T,,
461,-0.13,0.44,1.25,22.44,-38.5,35.13,5.96,9.63,3.69,0.36,0.44,0.63,0.53,750294,18295,T,,
462,-0.13,0.44,1.25,22.44,-38.5,35.13,4.86,5.64,4.34,0.36,0.44,0.63,0.53,750334,18335,T,,
463,-0.13,0.44,1.25,22.44,-38.5,35.13,4.2,4.27,4.88,0.36,0.44,0.63,0.53,750374,18375,T,,
464,-0.13,0.44,1.25,22.44,-38.5,35.13,4.43,3.84,4.38,0.36,0.44,0.63,0.53,750412,18413,T,,
465,-0.52,0.48,1.19,22.44,-38.5,35.13,4.43,3.84,4.38,0.36,0.44,0.63,0.53,750451,18452,T,,
466,-0.52,0.48,1.19,22.44,-38.5,35.13,4.01,3.23,3.95,0.36,0.44,0.63,0.53,750491,18492,T,,
467,-0.65,0.52,0.74,22.44,-38.5,35.13,4.01,3.23,3.95,0.36,0.44,0.63,0.53,750530,18531,T,,
468,-0.65,0.52,0.74,22.44,-38.5,35.13,4.47,2.31,3.73,0.36,0.44,0.63,0.53,750570,18571,T,,
469,-0.65,0.52,0.74,22.44,-38.5,35.13,4.78,2.08,4.07,0.36,0.44,0.63,0.53,750607,18608,T,,
470,-0.65,0.52,0.74,22.44,-38.5,35.13,5.81,2.08,4.53,0.36,0.44,0.63,0.53,750647,18648,T,,
471,-0.51,0.11,-0.14,22.44,-38.5,35.13,5.81,2.08,4.53,0.36,0.44,0.63,0.53,750686,18687,T,,
472,-0.51,0.11,-0.14,22.44,-38.5,35.13,6.93,2.04,6.1,0.36,0.44,0.63,0.53,750726,18727,T,,
473,-0.51,0.11,-0.14,22.44,-38.5,35.13,8.04,2.7,6.83,0.36,0.44,0.63,0.53,750764,18765,T,,
474,-0.74,-0.12,-0.17,22.44,-38.5,35.13,8.04,2.7,6.83,0.36,0.44,0.63,0.53,750804,18805,T,,
475,-0.93,0,-0.28,22.44,-38.5,35.13,8.04,2.7,6.83,0.36,0.44,0.63,0.53,750844,18845,T,,
476,-0.93,0,-0.28,22.44,-38.5,35.13,7.08,3.3,6.64,0.36,0.44,0.63,0.53,750884,18885,T,,
477,-0.93,0,-0.28,22.44,-38.5,35.13,6.77,3.46,6.21,0.36,0.44,0.63,0.53,750924,18925,T,,
478,-0.93,0,-0.28,22.44,-38.5,35.13,6.39,3.54,5.83,0.36,0.44,0.63,0.53,750963,18964,T,,
479,-1,-0.28,-1,22.44,-38.5,35.13,6.39,3.54,5.83,0.36,0.44,0.63,0.53,751004,19005,T,,
480,-1.19,-0.61,-1.21,22.44,-38.5,35.13,6.39,3.54,5.83,0.36,0.44,0.63,0.53,751044,19045,T,,
481,-1.19,-0.61,-1.21,22.44,-38.5,35.13,6.43,4.42,6.1,0.36,0.44,0.63,0.53,751086,19087,T,,
482,-1.19,-0.61,-1.21,22.44,-38.5,35.13,7.23,5.57,7.63,0.36,0.44,0.63,0.53,751125,19126,T,,
483,-1.19,-0.61,-1.21,22.44,-38.5,35.13,6.12,4.57,7.55,0.36,0.44,0.63,0.53,751164,19165,T,,
484,-1.48,-0.59,-1.99,22.44,-38.5,35.13,6.12,4.57,7.55,0.36,0.44,0.63,0.53,751205,19206,T,,
485,-1.48,-0.59,-1.99,22.44,-38.5,35.13,5.62,3.92,5.95,0.36,0.44,0.63,0.53,751246,19247,T,,
486,-1.68,-0.82,-2.08,22.44,-38.5,35.13,5.62,3.92,5.95,0.36,0.44,0.63,0.53,751286,19287,W,,
487,-1.68,-0.82,-2.08,22.44,-38.5,35.13,6.39,3.46,6.1,0.36,0.44,0.63,0.53,751326,19327,W,,
488,-1.68,-0.82,-2.08,22.44,-38.5,35.13,6.85,3.38,6.18,0.36,0.44,0.63,0.53,751365,19366,W,,
489,-1.81,-0.71,-1.98,22.44,-38.5,35.13,6.85,3.38,6.18,0.36,0.44,0.63,0.53,751405,19406,W,,
490,-1.72,-0.85,-1.74,22.44,-38.5,35.13,6.85,3.38,6.18,0.36,0.44,0.63,0.53,751444,19445,W,,
491,-1.72,-0.85,-1.74,22.44,-38.5,35.13,7.31,2.08,6.91,0.36,0.44,0.63,0.53,751485,19486,W,,
492,-1.72,-0.85,-1.74,22.44,-38.5,35.13,7.31,1.89,6.98,0.36,0.44,0.63,0.53,751525,19526,W,,
493,-1.72,-0.85,-1.74,22.44,-38.5,35.13,7.31,1.66,7.67,0.36,0.44,0.63,0.53,751564,19565,W,,
494,-1.1,-0.5,-0.8,22.44,-38.5,35.13,7.31,1.66,7.67,0.36,0.44,0.63,0.53,751605,19606,W,,
495,-1.1,-0.5,-0.8,22.44,-38.5,35.13,7.65,1.01,8.21,0.36,0.44,0.63,0.53,751644,19645,W,,
496,-1.1,-0.5,-0.8,22.44,-38.5,35.13,7.38,1.05,8.44,0.36,0.44,0.63,0.53,751686,19687,W,,
497,-1.1,-0.5,-0.8,22.44,-38.5,35.13,6.23,-1.1,6.29,0.36,0.44,0.63,0.53,751726,19727,W,,
498,-1.1,-0.5,-0.8,22.44,-38.5,35.13,6.96,-1.14,7.17,0.36,0.44,0.63,0.53,751765,19766,W,,
499,-0.6,-0.02,0.1,22.44,-38.5,35.13,6.96,-1.14,7.17,0.36,0.44,0.63,0.53,751806,19807,W,,
500,-0.14,-0.34,-0.05,22.44,-38.5,35.13,6.96,-1.14,7.17,0.36,0.44,0.63,0.53,751847,19848,W,,
501,-0.14,-0.34,-0.05,22.44,-38.5,35.13,3.4,1.16,4.34,0.36,0.44,0.63,0.53,751887,19888,W,,
502,-0.14,-0.34,-0.05,22.44,-38.5,35.13,2.37,2,2.77,0.36,0.44,0.63,0.53,751927,19928,W,,
503,-0.14,-0.34,-0.05,22.44,-38.5,35.13,2.37,4.07,2.5,0.36,0.44,0.63,0.53,751965,19966,W,,
504,1.92,0.09,-2.53,22.44,-38.5,35.13,2.37,4.07,2.5,0.36,0.44,0.63,0.53,752005,20006,W,,
505,2.43,-0.26,-3.15,22.44,-38.5,35.13,2.37,4.07,2.5,0.36,0.44,0.63,0.53,752045,20046,W,,
506,2.43,-0.26,-3.15,22.44,-38.5,35.13,2.44,12.16,2.69,0.36,0.44,0.63,0.53,752086,20087,W,,
507,2.43,-0.26,-3.15,22.44,-38.5,35.13,1.91,14.07,1.08,0.36,0.44,0.63,0.53,752125,20126,W,,
508,2.43,-0.26,-3.15,22.44,-38.5,35.13,2.14,15.72,1.43,0.36,0.44,0.63,0.53,752163,20164,W,,
509,3.08,-0.55,-3.72,22.44,-38.5,35.13,2.14,15.72,1.43,0.36,0.44,0.63,0.53,752204,20205,W,,
510,3.08,-0.55,-3.72,22.44,-38.5,35.13,1.21,17.71,0.36,0.36,0.44,0.63,0.53,752246,20247,W,,
511,2.27,-0.48,-2.88,22.44,-38.5,35.13,1.21,17.71,0.36,0.36,0.44,0.63,0.53,752286,20287,W,,
512,2.27,-0.48,-2.88,22.44,-38.5,35.13,1.02,15.91,0.43,0.36,0.44,0.63,0.53,752326,20327,W,,
513,2.27,-0.48,-2.88,22.44,-38.5,35.13,0.83,16.21,0.24,0.36,0.44,0.63,0.53,752365,20366,W,,
514,1.8,-0.4,-2.33,22.44,-38.5,35.13,0.83,16.21,0.24,0.36,0.44,0.63,0.53,752405,20406,W,,
515,1.38,-0.02,-1.48,22.44,-38.5,35.13,0.83,16.21,0.24,0.36,0.44,0.63,0.53,752445,20446,W,,
516,1.38,-0.02,-1.48,22.44,-38.5,35.13,0.38,7.45,3.61,0.36,0.44,0.63,0.53,752484,20485,W,,
517,1.38,-0.02,-1.48,22.44,-38.5,35.13,0.41,7.86,3.07,0.36,0.44,0.63,0.53,752524,20525,W,,
518,1.38,-0.02,-1.48,22.44,-38.5,35.13,0.72,7.64,3.07,0.36,0.44,0.63,0.53,752563,20564,W,,
519,-0.63,0.01,0.72,22.44,-38.5,35.13,0.72,7.64,3.07,0.36,0.44,0.63,0.53,752603,20604,W,,
520,-0.63,0.01,0.72,22.44,-38.5,35.13,0.07,7.71,2.12,0.36,0.44,0.63,0.53,752642,20643,W,,
521,-0.63,0.01,0.72,22.44,-38.5,35.13,0.57,8.55,2.35,0.36,0.44,0.63,0.53,752680,20681,W,,
522,-0.63,0.01,0.72,22.44,-38.5,35.13,0.8,11.62,2.54,0.36,0.44,0.63,0.53,752720,20721,W,,
523,-0.63,0.01,0.72,22.44,-38.5,35.13,0.64,12.96,2.5,0.36,0.44,0.63,0.53,752758,20759,W,,
524,-1.99,0.24,2.16,22.44,-38.5,35.13,0.64,12.96,2.5,0.36,0.44,0.63,0.53,752798,20799,W,,
525,-1.99,0.24,2.16,22.44,-38.5,35.13,0.03,16.1,2.35,0.36,0.44,0.63,0.53,752838,20839,W,,
526,-2.05,-0.47,2.97,22.44,-38.5,35.13,0.03,16.1,2.35,0.36,0.44,0.63,0.53,752877,20878,W,,
527,-2.05,-0.47,2.97,22.44,-38.5,35.13,0.03,16.71,2.31,0.36,0.44,0.63,0.53,752917,20918,W,,
528,-2.05,-0.47,2.97,66.25,-72.69,3.31,0.03,16.71,2.31,0.36,0.44,0.63,0.53,752955,20956,W,,
529,-2.05,-0.47,2.97,66.25,-72.69,3.31,0.26,17.06,2.04,0.36,0.44,0.63,0.53,752995,20996,W,,
530,-1.8,-0.04,2.46,66.25,-72.69,3.31,0.26,17.06,2.04,0.36,0.44,0.63,0.53,753034,21035,W,,
531,-1.8,-0.04,2.46,66.25,-72.69,3.31,1.52,12.39,2.31,0.36,0.44,0.63,0.53,753074,21075,W,,
532,-1.8,-0.04,2.46,66.25,-72.69,3.31,0.72,12.42,0.58,0.36,0.44,0.63,0.53,753113,21114,W,,
533,-1.49,0.43,1.8,66.25,-72.69,3.31,0.72,12.42,0.58,0.36,0.44,0.63,0.53,753153,21154,W,,
534,-1.2,0.15,1.51,66.25,-72.69,3.31,0.72,12.42,0.58,0.36,0.44,0.63,0.53,753192,21193,W,,
535,-1.2,0.15,1.51,66.25,-72.69,3.31,0.87,5.87,1.12,0.36,0.44,0.63,0.53,753230,21231,W,,
536,-1.2,0.15,1.51,66.25,-72.69,3.31,0.34,5.49,0.93,0.36,0.44,0.63,0.53,753270,21271,W,,
537,-1.2,0.15,1.51,66.25,-72.69,3.31,-0.09,5.07,0.43,0.36,0.44,0.63,0.53,753307,21308,W,,
538,0.29,-0.24,0.08,66.25,-72.69,3.31,-0.09,5.07,0.43,0.36,0.44,0.63,0.53,753346,21347,W,,
539,0.77,0.03,-0.74,66.25,-72.69,3.31,-0.09,5.07,0.43,0.36,0.44,0.63,0.53,753384,21385,W,,
540,0.77,0.03,-0.74,66.25,-72.69,3.31,0.11,5.3,1.08,0.36,0.44,0.63,0.53,753424,21425,W,,
541,0.77,0.03,-0.74,66.25,-72.69,3.31,0.49,6.95,1.23,0.36,0.44,0.63,0.53,753462,21463,W,,
542,1.65,-0.73,-2.15,66.25,-72.69,3.31,0.49,6.95,1.23,0.36,0.44,0.63,0.53,753501,21502,W,,
543,1.9,-0.21,-2.57,66.25,-72.69,3.31,0.49,6.95,1.23,0.36,0.44,0.63,0.53,753540,21541,W,,
544,1.9,-0.21,-2.57,66.25,-72.69,3.31,-1.46,18.48,0.16,0.36,0.44,0.63,0.53,753577,21578,W,,
545,1.9,-0.21,-2.57,66.25,-72.69,3.31,-1.35,18.02,0.66,0.36,0.44,0.63,0.53,753618,21619,W,,
546,1.9,-0.21,-2.57,66.25,-72.69,3.31,-1,17.33,1.62,0.36,0.44,0.63,0.53,753656,21657,W,,
547,2.64,-0.08,-3.66,66.25,-72.69,3.31,-1,17.33,1.62,0.36,0.44,0.63,0.53,753696,21697,W,,
548,2.64,-0.08,-3.66,66.25,-72.69,3.31,0.38,16.68,1.96,0.36,0.44,0.63,0.53,753736,21737,W,,
549,2.64,-0.08,-3.66,66.25,-72.69,3.31,0.45,15.03,1.5,0.36,0.44,0.63,0.53,753776,21777,W,,
550,2.64,-0.08,-3.66,66.25,-72.69,3.31,0.76,13.69,2.19,0.36,0.44,0.63,0.53,753815,21816,W,,
551,2.64,-0.08,-3.66,77.31,-64.63,15.38,0.76,13.69,2.19,0.36,0.44,0.63,0.53,753854,21855,W,,
552,1.79,-0.64,-1.93,77.31,-64.63,15.38,0.76,13.69,2.19,0.36,0.44,0.63,0.53,753894,21895,W,,
553,1.79,-0.64,-1.93,77.31,-64.63,15.38,2.86,10.2,4.53,0.36,0.44,0.63,0.53,753935,21936,W,,
554,1.79,-0.64,-1.93,77.31,-64.63,15.38,3.4,8.63,5.34,0.36,0.44,0.63,0.53,753975,21976,W,,
555,1.79,-0.64,-1.93,77.31,-64.63,15.38,2.86,8.67,4.84,0.36,0.44,0.63,0.53,754013,22014,W,,
556,-0.73,-0.26,1.22,77.31,-64.63,15.38,2.86,8.67,4.84,0.36,0.44,0.63,0.53,754053,22054,W,,
557,-0.73,-0.26,1.22,77.31,-64.63,15.38,1.21,9.63,3.88,0.36,0.44,0.63,0.53,754094,22095,W,,
558,-1.41,-0.69,2.12,77.31,-64.63,15.38,1.21,9.63,3.88,0.36,0.44,0.63,0.53,754132,22133,W,,
559,-1.41,-0.69,2.12,77.31,-64.63,15.38,0.76,13.92,3.23,0.36,0.44,0.63,0.53,754171,22172,W,,
560,-1.41,-0.69,2.12,77.31,-64.63,15.38,0.87,18.44,3.88,0.36,0.44,0.63,0.53,754210,22211,W,,
561,-2.68,1.25,2.72,77.31,-64.63,15.38,0.87,18.44,3.88,0.36,0.44,0.63,0.53,754251,22252,W,,
562,-2.88,-0.34,3.65,77.31,-64.63,15.38,0.87,18.44,3.88,0.36,0.44,0.63,0.53,754291,22292,W,,
563,-2.88,-0.34,3.65,77.31,-64.63,15.38,0.53,20.01,1.35,0.36,0.44,0.63,0.53,754330,22331,W,,
564,-2.88,-0.34,3.65,77.31,-64.63,15.38,0.53,19.2,0.47,0.36,0.44,0.63,0.53,754371,22372,W,,
565,-2.88,-0.34,3.65,77.31,-64.63,15.38,-0.05,16.25,-0.41,0.36,0.44,0.63,0.53,754410,22411,W,,
566,-2.42,0.34,2.87,77.31,-64.63,15.38,-0.05,16.25,-0.41,0.36,0.44,0.63,0.53,754451,22452,W,,
567,-2.42,0.34,2.87,77.31,-64.63,15.38,0.18,10.82,-0.22,0.36,0.44,0.63,0.53,754493,22494,W,,
568,-1.48,0.46,1.61,77.31,-64.63,15.38,0.18,10.82,-0.22,0.36,0.44,0.63,0.53,754534,22535,W,,
569,-1.48,0.46,1.61,77.31,-64.63,15.38,-0.97,6.14,-1.21,0.36,0.44,0.63,0.53,754574,22575,W,,
570,-1.48,0.46,1.61,77.31,-64.63,15.38,-0.81,4.76,-1.02,0.36,0.44,0.63,0.53,754612,22613,W,,
571,0.13,-0.02,0.03,77.31,-64.63,15.38,-0.81,4.76,-1.02,0.36,0.44,0.63,0.53,754653,22654,W,,
572,0.79,-0.01,-0.74,77.31,-64.63,15.38,-0.81,4.76,-1.02,0.36,0.44,0.63,0.53,754693,22694,W,,
573,0.79,-0.01,-0.74,77.31,-64.63,15.38,-0.66,6.33,0.81,0.36,0.44,0.63,0.53,754733,22734,W,,
574,0.79,-0.01,-0.74,77.31,-64.63,15.38,-0.55,8.32,1.16,0.36,0.44,0.63,0.53,754774,22775,W,,
575,0.79,-0.01,-0.74,77.31,-64.63,15.38,-0.55,10.85,1.31,0.36,0.44,0.63,0.53,754812,22813,W,,
576,2.66,-0.71,-3.06,77.31,-64.63,15.38,-0.55,10.85,1.31,0.36,0.44,0.63,0.53,754853,22854,W,,
577,2.82,-0.93,-3.45,77.31,-64.63,15.38,-0.55,10.85,1.31,0.36,0.44,0.63,0.53,754893,22894,W,,
578,2.82,-0.93,-3.45,77.31,-64.63,15.38,-0.09,16.02,1.93,0.36,0.44,0.63,0.53,754935,22936,W,,
579,2.82,-0.93,-3.45,77.31,-64.63,15.38,-0.62,17.06,2,0.36,0.44,0.63,0.53,754975,22976,W,,
580,2.82,-0.93,-3.45,77.31,-64.63,15.38,0.22,16.87,0.89,0.36,0.44,0.63,0.53,755014,23015,W,,
581,2.2,-1.17,-2.34,77.31,-64.63,15.38,0.22,16.87,0.89,0.36,0.44,0.63,0.53,755054,23055,W,,
582,2.2,-1.17,-2.34,77.31,-64.63,15.38,1.95,14.95,2.92,0.36,0.44,0.63,0.53,755094,23095,W,,
583,1.59,0.44,-1.93,77.31,-64.63,15.38,1.95,14.95,2.92,0.36,0.44,0.63,0.53,755134,23135,W,,
584,1.59,0.44,-1.93,77.31,-64.63,15.38,2.14,10.82,3.23,0.36,0.44,0.63,0.53,755173,23174,W,,
585,1.59,0.44,-1.93,77.31,-64.63,15.38,2.21,10.01,3.34,0.36,0.44,0.63,0.53,755212,23213,W,,
586,0.78,-0.15,-0.72,77.31,-64.63,15.38,2.21,10.01,3.34,0.36,0.44,0.63,0.53,755252,23253,W,,
587,0.16,-0.24,0.18,77.31,-64.63,15.38,2.21,10.01,3.34,0.36,0.44,0.63,0.53,755292,23293,W,,
588,0.16,-0.24,0.18,77.31,-64.63,15.38,2.1,8.98,4.14,0.36,0.44,0.63,0.53,755331,23332,W,,
589,0.16,-0.24,0.18,77.31,-64.63,15.38,1.33,9.51,3.88,0.36,0.44,0.63,0.53,755371,23372,W,,
590,0.16,-0.24,0.18,77.31,-64.63,15.38,0.8,10.47,3.95,0.36,0.44,0.63,0.53,755408,23409,W,,
591,-1.09,-1.98,1.9,77.31,-64.63,15.38,0.8,10.47,3.95,0.36,0.44,0.63,0.53,755447,23448,W,,
592,-1.09,-1.98,1.9,77.31,-64.63,15.38,1.18,18.02,3.5,0.36,0.44,0.63,0.53,755488,23489,W,,
593,-1.09,-1.98,1.9,77.31,-64.63,15.38,0.53,18.17,1.81,0.36,0.44,0.63,0.53,755528,23529,W,,
594,-1.09,-1.98,1.9,77.31,-64.63,15.38,0.68,20.28,1.12,0.36,0.44,0.63,0.53,755568,23569,W,,
595,-1.09,-1.98,1.9,77.31,-64.63,15.38,0.45,20.39,0.13,0.36,0.44,0.63,0.53,755607,23608,W,,
596,-2.77,0.76,3.78,77.31,-64.63,15.38,0.45,20.39,0.13,0.36,0.44,0.63,0.53,755647,23648,W,,
597,-2.77,0.76,3.78,77.31,-64.63,15.38,0.49,15.07,-0.34,0.36,0.44,0.63,0.53,755688,23689,W,,
598,-2.77,0.76,3.78,77.31,-64.63,15.38,1.02,12.73,-0.18,0.36,0.44,0.63,0.53,755728,23729,W,,
599,-2.77,0.76,3.78,77.31,-64.63,15.38,0.76,11.43,-0.95,0.36,0.44,0.63,0.53,755768,23769,W,,
600,-2.77,0.76,3.78,77.31,-64.63,15.38,0.83,10.47,-1.06,0.36,0.44,0.63,0.53,755806,23807,W,,
601,-1.17,0.05,1.9,77.31,-64.63,15.38,0.83,10.47,-1.06,0.36,0.44,0.63,0.53,755846,23847,W,,
602,-0.68,-0.06,1.57,77.31,-64.63,15.38,0.83,10.47,-1.06,0.36,0.44,0.63,0.53,755886,23887,W,,
603,-0.68,-0.06,1.57,77.31,-64.63,15.38,2.18,5.64,0.81,0.36,0.44,0.63,0.53,755926,23927,W,,
604,-0.68,-0.06,1.57,77.31,-64.63,15.38,2.63,4.72,1.5,0.36,0.44,0.63,0.53,755964,23965,W,,
605,-0.68,-0.06,1.57,16.13,-42.06,-29.38,2.63,4.72,1.5,0.36,0.44,0.63,0.53,756002,24003,W,,
606,0.37,-0.03,0.7,16.13,-42.06,-29.38,2.63,4.72,1.5,0.36,0.44,0.63,0.53,756042,24043,W,,
607,0.37,-0.03,0.7,16.13,-42.06,-29.38,5.28,7.64,4.57,0.36,0.44,0.63,0.53,756081,24082,W,,
608,0.37,-0.03,0.7,16.13,-42.06,-29.38,7.69,8.44,4.72,0.36,0.44,0.63,0.53,756121,24122,W,,
609,0.37,-0.03,0.7,16.13,-42.06,-29.38,8.84,5.49,5.64,0.36,0.44,0.63,0.53,756160,24161,W,,
610,2.03,-0.36,0.48,16.13,-42.06,-29.38,8.84,5.49,5.64,0.36,0.44,0.63,0.53,756200,24201,W,,
611,2.03,-0.36,0.48,16.13,-42.06,-29.38,9.95,5.07,8.09,0.36,0.44,0.63,0.53,756240,24241,W,,
612,2.03,-0.36,0.48,16.13,-42.06,-29.38,9.61,3.73,7.25,0.36,0.44,0.63,0.53,756279,24280,W,,
613,2.03,-0.36,0.48,16.13,-42.06,-29.38,8.84,2.04,7.13,0.36,0.44,0.63,0.53,756319,24320,W,,
614,2.03,-0.36,0.48,16.13,-42.06,-29.38,8.5,2.89,7.52,0.36,0.44,0.63,0.53,756357,24358,W,,
615,2.64,1.81,2.7,16.13,-42.06,-29.38,8.5,2.89,7.52,0.36,0.44,0.63,0.53,756396,24397,W,,
616,2.64,1.81,2.7,16.13,-42.06,-29.38,7.69,3.65,6.41,0.36,0.44,0.63,0.53,756434,24435,W,,
617,2.64,1.81,2.7,16.13,-42.06,-29.38,7.27,3.57,6.14,0.36,0.44,0.63,0.53,756474,24475,W,,
618,2.64,1.81,2.7,16.13,-42.06,-29.38,7.77,3.46,6.02,0.36,0.44,0.63,0.53,756512,24513,W,,
619,0.86,0.6,2.66,16.13,-42.06,-29.38,7.77,3.46,6.02,0.36,0.44,0.63,0.53,756551,24552,W,,
620,0.86,0.6,2.66,16.13,-42.06,-29.38,8.11,3.23,5.72,0.36,0.44,0.63,0.53,756592,24593,W,,
621,0.55,0.25,2.58,16.13,-42.06,-29.38,8.11,3.23,5.72,0.36,0.44,0.63,0.53,756632,24633,W,,
622,0.55,0.25,2.58,16.13,-42.06,-29.38,7.96,1.05,5.87,0.36,0.44,0.63,0.53,756671,24672,W,,
623,0.55,0.25,2.58,16.13,-42.06,-29.38,8.53,1.31,6.52,0.36,0.44,0.63,0.53,756709,24710,W,,
624,0.35,-0.05,2.07,16.13,-42.06,-29.38,8.53,1.31,6.52,0.36,0.44,0.63,0.53,756749,24750,W,,
625,0.08,0.28,1.44,16.13,-42.06,-29.38,8.53,1.31,6.52,0.36,0.44,0.63,0.53,756789,24790,W,,
626,0.08,0.28,1.44,16.13,-42.06,-29.38,7.23,-0.95,4.99,0.36,0.44,0.63,0.53,756828,24829,W,,
