,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,DirecHTion,SensorHTime,HTime,Label
201,-2.12,-0.43,-3.34,-2.12,12.94,-53.44,-3.83,-11,1.39,-0.44,0.22,0.56,0.67,370764,13976,HT
202,-2.09,-0.16,-3.04,-2.12,12.94,-53.44,-3.83,-11,1.39,-0.44,0.22,0.56,0.67,370936,14148,HT
203,-2.09,-0.16,-3.04,-2.12,12.94,-53.44,-3.83,-11,1.39,-0.6,0.03,0.41,0.69,370960,14172,HT
204,-2.09,-0.16,-3.04,-2.12,12.94,-53.44,-3.79,-10.38,2.19,-0.6,0.03,0.41,0.69,370975,14187,HT
205,-1.09,0.57,-0.7,-2.12,12.94,-53.44,-3.79,-10.38,2.19,-0.6,0.03,0.41,0.69,371007,14219,HT
206,-1.09,0.57,-0.7,-2.12,12.94,-53.44,-5.59,-9.77,1.58,-0.6,0.03,0.41,0.69,371023,14235,HT
207,-1.09,0.57,-0.7,-2.12,12.94,-53.44,-5.59,-9.77,1.39,-0.6,0.03,0.41,0.69,371061,14273,HT
208,-1.09,0.57,-0.7,-2.12,12.94,-53.44,-4.21,-9.93,1.5,-0.6,0.03,0.41,0.69,371075,14287,HT
209,-0.76,0.26,0.05,-2.12,12.94,-53.44,-4.21,-9.93,1.5,-0.6,0.03,0.41,0.69,371095,14307,HT
210,-0.76,0.26,0.05,-2.12,12.94,-53.44,-4.52,-8.74,1.27,-0.6,0.03,0.41,0.69,371114,14326,HT
211,-0.51,0.27,-0.05,-2.12,12.94,-53.44,-4.52,-8.74,1.27,-0.6,0.03,0.41,0.69,371128,14340,HT
212,-0.51,0.27,-0.05,-2.12,12.94,-53.44,-4.52,-8.74,1.27,-0.73,-0.17,0.22,0.62,371142,14354,HT
213,-0.51,0.27,-0.05,-2.12,12.94,-53.44,-4.75,-8.36,1.35,-0.73,-0.17,0.22,0.62,371163,14375,HT
214,-0.37,0.19,-0.04,-2.12,12.94,-53.44,-4.75,-8.36,1.35,-0.73,-0.17,0.22,0.62,371177,14389,HT
215,-0.37,0.19,-0.04,-2.12,12.94,-53.44,-4.75,-8.36,1.35,-0.74,-0.17,0.22,0.61,371412,14624,HT
216,-0.37,0.19,-0.04,-2.12,12.94,-53.44,-3.71,-7.74,2,-0.74,-0.17,0.22,0.61,371435,14647,HT
217,1.33,0.17,1.02,-2.12,12.94,-53.44,-3.71,-7.74,2,-0.74,-0.17,0.22,0.61,371455,14667,HT
218,1.33,0.17,1.02,-2.12,12.94,-53.44,-5.02,-12.8,1.73,-0.74,-0.17,0.22,0.61,371470,14682,HT
219,1.55,-0.15,1.72,-2.12,12.94,-53.44,-5.02,-12.8,1.73,-0.74,-0.17,0.22,0.61,371489,14701,HT
220,1.55,-0.15,1.72,-2.12,12.94,-53.44,-4.9,-13.6,1.77,-0.74,-0.17,0.22,0.61,371503,14715,HT
221,1.67,0.28,2.13,-2.12,12.94,-53.44,-4.9,-13.6,1.77,-0.74,-0.17,0.22,0.61,371519,14731,HT
222,1.67,0.28,2.13,-2.12,12.94,-53.44,-4.9,-13.6,1.77,-0.67,-0.03,0.25,0.7,371533,14745,HT
223,1.67,0.28,2.13,-15.75,16.19,5.62,-4.9,-13.6,1.77,-0.67,-0.03,0.25,0.7,371564,14776,HT
224,1.67,0.28,2.13,-15.75,16.19,5.62,-5.67,-11.69,2.04,-0.67,-0.03,0.25,0.7,371769,14981,HT
225,1.89,-0.07,2.59,-15.75,16.19,5.62,-5.67,-11.69,2.04,-0.67,-0.03,0.25,0.7,371806,15018,HT
226,1.89,-0.07,2.59,15.44,-4.06,-29.5,-5.67,-11.69,2.04,-0.67,-0.03,0.25,0.7,371820,15032,HT
