,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
431,1.32,-1.83,2.86,140.19,-31.88,46.38,-11.39,-2.66,4.75,-0.71,0.01,0.67,0.24,594376,28636,W,-0.163401054,3.00384718,-0.09374457,2.598666921,-2.338065484,-1.177833156
432,1.32,-1.83,2.86,140.19,-31.88,46.38,-9.59,-3.3,0.12,-0.71,0.01,0.67,0.24,594417,28677,W,-0.557730528,2.589266961,-0.50993508,2.604696015,-2.701736623,-1.418070517
433,1.32,-1.83,2.86,140.19,-31.88,46.38,-9.97,-2.5,1.46,-0.71,0.01,0.67,0.24,594457,28717,W,-0.945294294,2.176723988,-0.920291576,2.622478615,-3.012408644,-1.657994141
434,1.32,-1.83,2.86,150.56,-49.56,43.25,-9.97,-2.5,1.46,-0.71,0.01,0.67,0.24,594497,28757,W,-1.321444525,1.769234376,-1.317208244,2.66429286,3.026651871,-1.883913957
435,1.32,-1.83,2.86,150.56,-49.56,43.25,-9.28,-3.11,0.46,-0.71,0.01,0.67,0.24,594539,28799,W,-1.682422677,1.367597724,-1.695982541,2.71843552,2.869483287,-2.07590711
436,0,0.13,0.05,150.56,-49.56,43.25,-9.28,-3.11,0.46,-0.71,0.01,0.67,0.24,594580,28840,W,-2.026570857,0.967663659,-2.058996256,2.765420485,2.803500721,-2.215845492
437,0,0.13,0.05,150.56,-49.56,43.25,-9.28,-3.04,0.54,-0.71,0.01,0.67,0.24,594621,28881,W,-2.357335418,0.552428633,-2.427226512,2.796024765,2.787886996,-2.306874878
438,0,0.13,0.05,150.56,-49.56,43.25,-9.51,-3.04,0.16,-0.71,0.01,0.67,0.24,594664,28924,W,-2.679744631,0.084722121,-2.840798384,2.809664865,2.765563122,-2.441223544
439,0,0.13,0.05,150.56,-49.56,43.25,-9.47,-3,0.35,-0.71,0.01,0.67,0.24,594703,28963,W,-2.988246305,-0.480315951,2.965392797,2.812533952,2.738354925,2.599007719
440,-0.08,-0.06,0.1,150.56,-49.56,43.25,-9.47,-3,0.35,-0.71,0.01,0.67,0.24,594744,29004,W,3.014675215,-1.10778731,2.531147383,2.807880709,2.746912044,1.318024135
441,-0.08,-0.06,0.1,150.56,-49.56,43.25,-9.51,-2.96,0.31,-0.71,0.01,0.67,0.24,594786,29046,W,2.749983486,-1.561287658,2.22994984,2.816394604,2.713971184,0.947018833
442,-0.08,-0.16,0.22,150.56,-49.56,43.25,-9.51,-2.96,0.31,-0.71,0.01,0.67,0.24,594827,29087,W,2.437894441,-1.71082416,1.967644089,2.885529002,2.553329724,0.515441909
443,-0.08,-0.16,0.22,150.56,-49.56,43.25,-9.63,-2.92,0.43,-0.71,0.01,0.67,0.24,594868,29128,W,2.020423451,-1.794603925,1.659885549,3.045163831,2.17109563,0.047467208
444,-0.08,-0.16,0.22,150.56,-49.56,43.25,-9.59,-2.89,0.58,-0.71,0.01,0.67,0.24,594910,29170,W,1.505254691,-1.998507243,1.292365079,-3.049778989,-0.919125256,-0.43447219
445,-0.08,-0.16,0.22,159.19,-62.38,27.63,-9.59,-2.89,0.58,-0.71,0.01,0.67,0.24,594951,29211,W,0.925305502,-2.296849643,0.882783366,-2.968379559,-1.387975237,-0.929379509
446,0.02,-0.4,1.93,159.19,-62.38,27.63,-9.59,-2.89,0.58,-0.71,0.01,0.67,0.24,594993,29253,W,0.316471058,-2.650815838,0.445816417,-3.029343552,-1.799401084,-1.435196294
447,0.02,-0.4,1.93,159.19,-62.38,27.63,-10.93,-2.92,1.42,-0.71,0.01,0.67,0.24,595036,29296,W,-0.280389292,-3.037012382,-0.007100101,3.098134617,-2.214892525,-1.9500283
448,0.39,-1.15,6.47,159.19,-62.38,27.63,-10.93,-2.92,1.42,-0.71,0.01,0.67,0.24,595077,29337,W,-0.839005344,2.842917034,-0.466658774,2.895064262,-2.637435045,-2.472171543
449,0.39,-1.15,6.47,159.19,-62.38,27.63,-17.67,1.71,0.23,-0.71,0.01,0.67,0.24,595118,29378,W,-1.351976685,2.432345009,-0.924963999,2.67862255,-3.065586656,-2.998259215
450,0.39,-1.15,6.47,159.19,-62.38,27.63,-13.84,-17.71,-6.36,-0.71,0.01,0.67,0.24,595159,29419,W,-1.8108097,2.019290925,-1.37652443,2.480715074,2.785503399,2.761183931
451,0.39,-1.15,6.47,121.13,-121.38,20.69,-13.84,-17.71,-6.36,-0.71,0.01,0.67,0.24,595201,29461,W,-2.205066845,1.604187726,-1.81809476,2.352318029,2.351068524,2.24775324
452,-0.88,-0.19,-2.72,121.13,-121.38,20.69,-13.84,-17.71,-6.36,-0.71,0.01,0.67,0.24,595245,29505,W,-2.519791811,1.185197191,-2.246704795,2.414648599,1.916717154,1.755153703
453,-0.88,-0.19,-2.72,121.13,-121.38,20.69,-6.33,-2.5,1.12,-0.71,0.01,0.67,0.24,595290,29550,W,-2.715951959,0.760992624,-2.65953084,2.807432984,1.486379545,1.296146641
454,-0.62,0.49,-3.46,121.13,-121.38,20.69,-6.33,-2.5,1.12,-0.71,0.01,0.67,0.24,595333,29593,W,-2.783788855,0.329739351,-3.054249666,3.106650549,1.062040348,0.883206799
455,-0.62,0.49,-3.46,121.13,-121.38,20.69,-12.34,0.22,1.23,-0.71,0.01,0.67,0.24,595376,29636,W,-2.855894299,-0.111945681,2.855825254,3.101987617,0.642547667,0.530969478
456,-0.62,0.49,-3.46,121.13,-121.38,20.69,-13.95,1.41,1.27,-0.71,0.01,0.67,0.24,595418,29678,W,-3.063210277,-0.570697143,2.50394865,2.977732559,0.224812943,0.253430637
457,-0.62,0.49,-3.46,121.13,-121.38,20.69,-12.8,0.83,2.46,-0.71,0.01,0.67,0.24,595460,29720,W,2.893629417,-1.043208219,2.162938861,2.843611876,-0.202868259,0.045763745
458,-0.62,0.49,-3.46,95.31,-15.69,36.38,-12.8,0.83,2.46,-0.71,0.01,0.67,0.24,595503,29763,W,2.500207436,-1.500253408,1.81683226,2.774260841,-0.677394332,-0.135290503
459,-1.9,0.19,-2.16,95.31,-15.69,36.38,-12.8,0.83,2.46,-0.71,0.01,0.67,0.24,595544,29804,W,2.073350658,-1.879568272,1.451680249,2.835461461,-1.194943152,-0.332909253
460,-1.53,-0.09,-1.57,95.31,-15.69,36.38,-12.8,0.83,2.46,-0.71,0.01,0.67,0.24,595585,29845,W,1.631424865,-1.927301315,1.059289505,2.990225086,-1.680378001,-0.546423862
461,-1.53,-0.09,-1.57,95.31,-15.69,36.38,-9.55,1.83,3.57,-0.71,0.01,0.67,0.24,595627,29887,W,1.182115254,-0.873956626,0.638987039,3.054507849,-2.113920462,-0.740373982
462,0.97,0.25,3.16,95.31,-15.69,36.38,-9.55,1.83,3.57,-0.71,0.01,0.67,0.24,595666,29926,W,0.728565482,-0.856707851,0.193610849,2.975264069,-2.507057863,-0.871920985
463,0.97,0.25,3.16,95.31,-15.69,36.38,-16.06,-5.68,0.89,-0.71,0.01,0.67,0.24,595705,29965,W,0.275173133,-1.223140757,-0.272058451,2.813862833,-2.864858746,-0.925650696
464,0.97,0.25,3.16,82.69,-21,39.63,-16.06,-5.68,0.89,-0.71,0.01,0.67,0.24,595744,30004,W,-0.171705019,-1.702649984,-0.749440906,2.619866927,3.102576382,-0.923567588
465,0.97,0.25,3.16,82.69,-21,39.63,-15.29,-1.58,2.42,-0.71,0.01,0.67,0.24,595786,30046,W,-0.601858236,-2.260153495,-1.226780668,2.423531335,2.857095863,-0.927368651
466,0.53,-0.21,0.28,82.69,-21,39.63,-15.29,-1.58,2.42,-0.71,0.01,0.67,0.24,595826,30086,W,-0.998968214,-2.884721641,-1.690436419,2.254155992,2.735574305,-0.981623064
467,0.53,-0.21,0.28,82.69,-21,39.63,-9.43,-2.7,1.88,-0.71,0.01,0.67,0.24,595867,30127,W,-1.342235846,2.728770516,-2.127335502,2.155776288,2.787800584,-1.084725489
468,0.53,-0.21,0.28,82.69,-21,39.63,-9.36,-3.04,0.96,-0.71,0.01,0.67,0.24,595906,30166,W,-1.615712903,2.040768514,-2.523576774,2.200379955,2.913978494,-1.200850223
469,0.53,-0.21,0.28,88.13,-24.75,34.44,-9.36,-3.04,0.96,-0.71,0.01,0.67,0.24,595946,30206,W,-1.824881688,1.350197621,-2.859921866,2.429970178,2.929091463,-1.260024166
470,0.05,0.13,0.11,88.13,-24.75,34.44,-9.36,-3.04,0.96,-0.71,0.01,0.67,0.24,595987,30247,W,-2.00908257,0.675156389,-3.141464434,2.677472016,2.840954199,-1.115727903
471,0.05,0.13,0.11,88.13,-24.75,34.44,-9.28,-2.92,1,-0.71,0.01,0.67,0.24,596027,30287,W,-2.186365262,0.039421719,2.843283205,2.793289056,2.743452836,-0.719079518
472,0.05,0.13,0.11,88.13,-24.75,34.44,-9.24,-2.89,1.08,-0.71,0.01,0.67,0.24,596067,30327,W,-2.35675199,-0.510718046,1.689125822,2.820711589,2.690280182,-0.478076407
473,0.05,0.13,0.11,88.13,-24.75,34.44,-9.36,-2.89,0.89,-0.71,0.01,0.67,0.24,596106,30366,W,-2.53307108,-0.918620497,0.741713446,2.814140816,2.668281828,-0.398983567
474,0.05,0.13,0.11,88.88,-25.88,34.38,-9.36,-2.89,0.89,-0.71,0.01,0.67,0.24,596145,30405,W,-2.746615029,-1.187351577,0.758693721,2.804617474,2.665241064,-0.306511415
475,-0.07,-0.06,0.18,88.88,-25.88,34.38,-9.36,-2.89,0.89,-0.71,0.01,0.67,0.24,596185,30445,W,-3.054860579,-1.390350325,0.793141541,2.818104245,2.654657083,-0.279593412
476,-0.07,-0.06,0.18,88.88,-25.88,34.38,-9.47,-2.77,0.85,-0.71,0.01,0.67,0.24,596226,30486,W,2.444224747,-1.619934308,0.820702013,2.882372696,2.587060295,-0.429108319
477,-0.07,-0.06,0.18,88.88,-25.88,34.38,-9.47,-2.62,1.04,-0.71,0.01,0.67,0.24,596267,30527,W,0.574606294,-1.918537972,0.826166088,3.002428621,2.441764229,-0.711356536
478,-0.07,-0.06,0.18,88.88,-25.88,34.38,-9.51,-2.54,0.93,-0.71,0.01,0.67,0.24,596307,30567,W,-0.177849544,-2.275924835,0.798120124,3.105659221,2.218912036,-1.064646881
479,-0.07,-0.06,0.18,99.69,-29.81,20.44,-9.51,-2.54,0.93,-0.71,0.01,0.67,0.24,596348,30608,W,-0.656022272,-2.672380672,0.689639115,3.110013675,1.924509605,-1.465367385
480,-0.01,-0.59,0.35,99.69,-29.81,20.44,-9.51,-2.54,0.93,-0.71,0.01,0.67,0.24,596389,30649,W,-1.071749052,-3.092443346,0.487312576,3.014728859,1.264445757,-1.912607305
481,0.09,-0.95,0.45,99.69,-29.81,20.44,-9.51,-2.54,0.93,-0.71,0.01,0.67,0.24,596431,30691,W,-1.460444252,2.757520948,0.211105818,2.856726062,-1.435415975,-2.400693948
482,0.09,-0.95,0.45,99.69,-29.81,20.44,-13.22,-2.12,-0.3,-0.71,0.01,0.67,0.24,596471,30731,W,-1.837003775,2.319788449,-0.113169741,2.669072969,-1.787566359,-2.91521931
483,0.09,-0.95,0.45,99.69,-29.81,20.44,-14.38,1.94,-4.4,-0.71,0.01,0.67,0.24,596513,30773,W,-2.209319582,1.885845804,-0.465919228,2.473853165,-2.054103207,2.848186156
484,0.09,-0.95,0.45,99.69,-29.81,20.44,-10.89,-3.69,-4.05,-0.71,0.01,0.67,0.24,596553,30813,W,-2.579090114,1.467492579,-0.838306283,2.290597553,-2.289823895,2.346516423
485,-4.98,0.17,0.92,99.69,-29.81,20.44,-10.89,-3.69,-4.05,-0.71,0.01,0.67,0.24,596595,30855,W,-2.946403672,1.083642302,-1.227666876,2.154661632,-2.502267979,1.869983882
486,-4.98,0.17,0.92,99.69,-29.81,20.44,-6.83,-6.29,-1.91,-0.71,0.01,0.67,0.24,596637,30897,W,2.97333857,0.765251925,-1.63193278,2.156955607,-2.701705987,1.41363547
487,-3.95,0.19,-0.16,99.69,-29.81,20.44,-6.83,-6.29,-1.91,-0.71,0.01,0.67,0.24,596678,30938,W,2.615801523,0.572429283,-2.050079735,2.515328008,-2.90185507,0.97374451
488,-3.95,0.19,-0.16,99.69,-29.81,20.44,-8.47,-3.54,2.73,-0.71,0.01,0.67,0.24,596720,30980,W,2.265413019,0.592891607,-2.482583418,3.048435922,-3.115331035,0.546759043
489,-3.95,0.19,-0.16,99.69,-29.81,20.44,-8.28,-7.71,5.14,-0.71,0.01,0.67,0.24,596762,31022,W,1.922161665,0.71580583,-2.930062807,-3.084404918,2.933778087,0.129232662
490,-3.95,0.19,-0.16,99.69,-29.81,20.44,-7.17,-8.9,4.07,-0.71,0.01,0.67,0.24,596802,31062,W,1.584700085,0.644022728,2.89300926,-3.136455492,2.677867368,-0.282799207
491,-1.35,0.31,-0.39,99.69,-29.81,20.44,-7.17,-8.9,4.07,-0.71,0.01,0.67,0.24,596843,31103,W,1.248969518,0.387510572,2.427640781,3.033064376,2.403279875,-0.692423669
492,-1.35,0.31,-0.39,99.69,-29.81,20.44,-11.39,-8.44,6.25,-0.71,0.01,0.67,0.24,596885,31145,W,0.906132423,0.044373192,1.970981796,2.90487708,2.12028617,-1.096204994
493,0.53,0.78,-0.04,99.69,-29.81,20.44,-11.39,-8.44,6.25,-0.71,0.01,0.67,0.24,596926,31186,T,0.53767848,-0.32588993,1.545112825,2.786619863,1.844310352,-1.485002685
494,0.53,0.78,-0.04,99.69,-29.81,20.44,-9.63,-3.08,-0.42,-0.71,0.01,0.67,0.24,596967,31227,T,0.123305104,-0.696650606,1.175219117,2.697964796,1.594787904,-1.849544394
495,0.53,0.78,-0.04,99.69,-29.81,20.44,-9.09,-3.04,0.5,-0.71,0.01,0.67,0.24,597008,31268,T,-0.35539732,-1.057647851,0.876923723,2.65723014,1.422054464,-2.178297871
496,0.53,0.78,-0.04,88.63,-62.31,32.94,-9.09,-3.04,0.5,-0.71,0.01,0.67,0.24,597047,31307,T,-0.928495156,-1.396145243,0.746473266,2.677383015,1.53078246,-2.45656272
497,0.02,0.05,-0.03,88.63,-62.31,32.94,-9.09,-3.04,0.5,-0.71,0.01,0.67,0.24,597087,31347,T,-1.609313825,-1.693524563,1.212186574,2.73923724,2.500441454,-2.642490146
498,0.02,0.05,-0.03,88.63,-62.31,32.94,-9.13,-3.15,0.46,-0.71,0.01,0.67,0.24,597128,31388,T,-2.312366974,-1.922853132,1.677983489,2.793203265,2.9284325,-2.614040317
499,-0.1,0.15,-0.02,88.63,-62.31,32.94,-9.13,-3.15,0.46,-0.71,0.01,0.67,0.24,597168,31428,T,-2.954727999,-2.059424083,1.551437146,2.811913668,2.917954111,-2.410686862
500,-0.1,0.15,-0.02,88.63,-62.31,32.94,-9.09,-3.3,0.04,-0.71,0.01,0.67,0.24,597209,31469,T,2.713548575,-2.129288951,1.259247528,2.807619157,2.843133042,-2.533385512
501,-0.1,0.15,-0.02,88.63,-62.31,32.94,-9.24,-3.34,-0.15,-0.71,0.01,0.67,0.24,597249,31509,T,2.04031838,-2.241762369,0.916674035,2.798201649,2.782560008,-3.054781511
502,0.02,-0.05,0.03,88.63,-62.31,32.94,-9.24,-3.34,-0.15,-0.71,0.01,0.67,0.24,597291,31551,T,1.27737902,-2.467957044,0.550881029,2.788481184,2.746154444,2.499633186
503,0.04,-0.17,0.07,88.63,-62.31,32.94,-9.24,-3.34,-0.15,-0.71,0.01,0.67,0.24,597332,31592,T,0.570743652,-2.797505531,0.167607384,2.779220417,2.727935672,1.787220784
504,0.04,-0.17,0.07,88.63,-62.31,32.94,-9.24,-3.19,-0.03,-0.71,0.01,0.67,0.24,597373,31633,T,-0.011213414,3.093423643,-0.227225854,2.772081404,2.731504575,1.1880552
505,0.04,-0.17,0.07,88.63,-62.31,32.94,-9.16,-3.15,0.2,-0.71,0.01,0.67,0.24,597415,31675,T,-0.528195015,2.692120322,-0.627943801,2.768131868,2.751654936,0.718456319
506,0.04,-0.17,0.07,88.63,-62.31,32.94,-9.16,-3.15,0.23,-0.71,0.01,0.67,0.24,597454,31714,T,-1.02809904,2.314727899,-1.030053484,2.767346225,2.776426849,0.35102445
507,0.04,-0.17,0.07,88.13,-64.94,33.75,-9.16,-3.15,0.23,-0.71,0.01,0.67,0.24,597494,31754,T,-1.506227383,1.961973461,-1.430765105,2.769288727,2.794376979,0.059835577
508,0.04,-0.17,0.07,88.13,-64.94,33.75,-9.05,-3.19,0.27,-0.71,0.01,0.67,0.24,597535,31795,T,-1.957430047,1.629723122,-1.829054369,2.773839097,2.801197701,-0.192345156
509,-0.02,-0.02,-0.01,88.13,-64.94,33.75,-9.05,-3.19,0.27,-0.71,0.01,0.67,0.24,597575,31835,T,-2.38640138,1.304843059,-2.231758754,2.781056763,2.799650295,-0.445792067
510,-0.02,-0.02,-0.01,88.13,-64.94,33.75,-9.13,-3.19,0.2,-0.71,0.01,0.67,0.24,597616,31876,T,-2.816963059,0.960877762,-2.661242247,2.789826127,2.794857544,-0.72196633
511,-0.02,-0.02,-0.01,88.13,-64.94,33.75,-9.01,-3.19,0.31,-0.71,0.01,0.67,0.24,597657,31917,T,3.017940029,0.570418148,3.134953478,2.797324376,2.79084277,-1.022369576
512,-0.02,-0.02,-0.01,88.38,-63.44,33.75,-9.01,-3.19,0.31,-0.71,0.01,0.67,0.24,597699,31959,T,2.561228843,0.119678729,2.591058662,2.800727598,2.789497465,-1.343179209
513,-0.03,0.11,0,88.38,-63.44,33.75,-9.01,-3.19,0.31,-0.71,0.01,0.67,0.24,597741,32001,T,2.116934175,-0.379941927,2.065865516,2.79951461,2.790679462,-1.711841683
514,-0.03,0.11,0,88.38,-63.44,33.75,-9.16,-3.19,0,-0.71,0.01,0.67,0.24,597782,32042,T,1.706023651,-0.890228003,1.633486185,2.795870343,2.791331091,-2.238465985
515,0,0.03,0,88.38,-63.44,33.75,-9.16,-3.19,0,-0.71,0.01,0.67,0.24,597823,32083,T,1.3366845,-1.370521717,1.287402542,2.793039019,2.786023266,-3.12813335
516,0,0.03,0,88.38,-63.44,33.75,-9.2,-3.19,0,-0.71,0.01,0.67,0.24,597863,32123,T,1.000142951,-1.803791076,0.987982594,2.793089341,2.770639093,2.262414075
517,0,0.03,0,88.38,-63.44,33.75,-9.05,-3.19,0.16,-0.71,0.01,0.67,0.24,597902,32162,T,0.677314255,-2.192373443,0.707339708,2.796007888,2.745281936,1.740867404
518,0.01,-0.06,0.05,88.38,-63.44,33.75,-9.05,-3.19,0.16,-0.71,0.01,0.67,0.24,597943,32203,T,0.35908615,-2.538988643,0.444784918,2.800065804,2.714284626,1.389584086
519,0.02,-0.12,0.05,88.38,-63.44,33.75,-9.05,-3.19,0.16,-0.71,0.01,0.67,0.24,597984,32244,T,0.047354978,-2.84122497,0.214131906,2.802726511,2.685047482,1.098535201
520,0.02,-0.12,0.05,88.38,-63.44,33.75,-9.2,-3.23,0,-0.71,0.01,0.67,0.24,598024,32284,T,-0.256894085,-3.094998894,0.03174929,2.802530631,2.666308518,0.830330644
521,0.02,-0.12,0.05,88.38,-63.44,33.75,-9.28,-3.04,0.2,-0.71,0.01,0.67,0.24,598066,32326,T,-0.549293757,2.990193378,-0.080399199,2.800192081,2.664995043,0.573890692
522,0.02,-0.12,0.05,88.38,-63.44,33.75,-9.16,-2.92,0.66,-0.71,0.01,0.67,0.24,598106,32366,T,-0.81489451,2.856721006,-0.130569997,2.797708699,2.682360993,0.329218109
523,0.02,-0.12,0.05,89.19,-65.38,31.31,-9.16,-2.92,0.66,-0.71,0.01,0.67,0.24,598145,32405,T,-1.023274317,2.774290729,-0.189853891,2.796577925,2.711230239,0.106364065
524,0.01,-0.12,0.06,89.19,-65.38,31.31,-9.16,-2.92,0.66,-0.71,0.01,0.67,0.24,598184,32444,T,-1.142580309,2.683596509,-0.322487912,2.796662037,2.739456515,-0.077417337
525,0.01,-0.12,0.06,89.19,-65.38,31.31,-9.24,-2.89,0.62,-0.71,0.01,0.67,0.24,598225,32485,T,-1.185598002,2.534066293,-0.525490566,2.796602123,2.758542368,-0.203144485
526,0.01,-0.12,0.06,89.19,-65.38,31.31,-9.24,-2.85,0.7,-0.71,0.01,0.67,0.24,598265,32525,T,-1.228147863,2.326820842,-0.76726654,2.795291341,2.768106299,-0.262783455
527,0.01,-0.12,0.06,89.19,-65.38,31.31,-9.24,-2.89,0.66,-0.71,0.01,0.67,0.24,598305,32565,T,-1.337262831,2.082252908,-1.026010045,2.792863296,2.77309704,-0.273242315
528,0.01,-0.12,0.06,88.19,-66.06,30.94,-9.24,-2.89,0.66,-0.71,0.01,0.67,0.24,598344,32604,T,-1.523517325,1.815460134,-1.291836944,2.790370015,2.779467443,-0.276372926
529,0.01,-0.12,0.06,88.19,-66.06,30.94,-9.24,-2.85,0.73,-0.71,0.01,0.67,0.24,598385,32645,T,-1.772699635,1.536614275,-1.55837134,2.788739592,2.790277394,-0.301669331
530,0,-0.01,0,88.19,-66.06,30.94,-9.24,-2.85,0.73,-0.71,0.01,0.67,0.24,598425,32685,T,-2.068888011,1.25474179,-1.821735986,2.787767705,2.804409398,-0.341942935
531,0,-0.01,0,88.19,-66.06,30.94,-9.24,-2.81,0.7,-0.71,0.01,0.67,0.24,598465,32725,T,-2.405575028,0.977794963,-2.085339077,2.786856242,2.819050962,-0.385754777
532,0,-0.01,0,88.19,-66.06,30.94,-9.24,-2.89,0.7,-0.71,0.01,0.67,0.24,598505,32765,T,-2.790852282,0.710863579,-2.362511518,2.785959612,2.831159847,-0.434502419
533,0,-0.01,0,89.19,-65.38,33.31,-9.24,-2.89,0.7,-0.71,0.01,0.67,0.24,598545,32805,T,3.038642378,0.453083904,-2.666003165,2.785589527,2.838127925,-0.493066714
534,0,0.02,-0.05,89.19,-65.38,33.31,-9.24,-2.89,0.7,-0.71,0.01,0.67,0.24,598585,32845,T,2.539682897,0.190902458,-3.002169796,2.786207729,2.838395123,-0.559380038
535,0,0.02,-0.05,89.19,-65.38,33.31,-9.2,-2.89,0.77,-0.71,0.01,0.67,0.24,598625,32885,T,2.085992249,-0.101797725,2.912264913,2.787631729,2.831909417,-0.618816441
536,0,0.02,-0.05,89.19,-65.38,33.31,-9.24,-3,0.54,-0.71,0.01,0.67,0.24,598665,32925,T,1.700714996,-0.445916172,2.516047182,2.789151817,2.819611748,-0.642468239
537,0,0.02,-0.05,89.19,-65.38,33.31,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,598705,32965,T,1.353228688,-0.83144232,2.099720192,2.789882693,2.803179127,-0.580896374
538,0,0.02,-0.05,89.19,-65.38,30.5,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,598744,33004,T,1.022633927,-1.216582376,1.668987672,2.789420349,2.786161077,-0.400902551
539,0,0.02,-0.05,89.19,-65.38,30.5,-9.24,-3,0.5,-0.71,0.01,0.67,0.24,598785,33045,T,0.706774696,-1.568778647,1.222472138,2.788130211,2.773439501,-0.193330658
540,0.01,0,0.01,89.19,-65.38,30.5,-9.24,-3,0.5,-0.71,0.01,0.67,0.24,598825,33085,T,0.410946949,-1.882397253,0.748464758,2.786820908,2.769211497,-0.093287423
541,0.01,0,0.01,89.19,-65.38,30.5,-9.24,-2.96,0.58,-0.71,0.01,0.67,0.24,598865,33125,T,0.13797493,-2.159528768,0.218797365,2.786228427,2.774449476,-0.105488706
542,0.01,0,0.01,89.19,-65.38,30.5,-9.2,-2.92,0.7,-0.71,0.01,0.67,0.24,598905,33165,T,-0.113807898,-2.4120258,-0.439061043,2.786573327,2.785382384,-0.178391958
543,0.01,0,0.01,89.19,-65.38,31.69,-9.2,-2.92,0.7,-0.71,0.01,0.67,0.24,598944,33204,T,-0.352430016,-2.646071375,-1.317786505,2.787380988,2.796245685,-0.269178542
544,0.01,-0.01,-0.01,89.19,-65.38,31.69,-9.2,-2.92,0.7,-0.71,0.01,0.67,0.24,598984,33244,T,-0.591052134,-2.861011429,-2.269815666,2.788113725,2.803004377,-0.351142349
545,0.01,-0.01,-0.01,89.19,-65.38,31.69,-9.2,-2.96,0.7,-0.71,0.01,0.67,0.24,599024,33284,T,-0.859392337,-3.080704832,-3.013407843,2.788675467,2.804091152,-0.404341797
546,0.01,-0.01,-0.01,89.19,-65.38,31.69,-9.24,-3,0.62,-0.71,0.01,0.67,0.24,599065,33325,T,-1.195698531,2.997081536,2.768016262,2.789355803,2.800056767,-0.415314843
547,0.01,-0.01,-0.01,89.19,-65.38,31.69,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,599106,33366,T,-1.642669057,-1.648407471,2.440492077,2.790573937,2.793558153,-0.393982886
548,0.01,-0.01,-0.01,89.88,-65.44,32.13,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,599145,33405,T,-2.286748337,-1.053300276,2.182608592,2.792421193,2.786687945,-0.361322299
549,0,-0.01,0,89.88,-65.44,32.13,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,599186,33446,T,3.084831183,-1.326192738,1.918692079,2.79444491,2.778790546,-0.318653624
550,0,-0.01,0,89.88,-65.44,32.13,-9.2,-2.96,0.66,-0.71,0.01,0.67,0.24,599227,33487,T,2.185346001,-1.674015063,1.609549024,2.795813417,2.767637556,-0.246370376
551,0,-0.01,0,89.88,-65.44,32.13,-9.2,-3,0.66,-0.71,0.01,0.67,0.24,599267,33527,T,1.4959896,-2.082609759,1.242087453,2.79587379,2.751799909,-0.131425661
552,0,-0.01,0,89.88,-65.44,32.13,-9.28,-2.96,0.62,-0.71,0.01,0.67,0.24,599307,33567,T,0.930554729,-2.530451912,0.828884788,2.794496743,2.733114006,-0.011003529
553,0,-0.01,0,89.88,-65.44,32.13,-9.24,-2.92,0.7,-0.71,0.01,0.67,0.24,599346,33606,T,0.419369849,-2.999104916,0.385135259,2.79224882,2.717590256,0.040500648
554,0.02,-0.09,0.08,89.88,-65.44,32.13,-9.24,-2.92,0.7,-0.71,0.01,0.67,0.24,599386,33646,T,-0.066793955,2.809629617,-0.075943074,2.790306963,2.713676293,-0.007731717
555,0.02,-0.08,0.09,89.88,-65.44,32.13,-9.24,-2.92,0.7,-0.71,0.01,0.67,0.24,599426,33686,T,-0.539184121,2.341189729,-0.543474473,2.789901086,2.729019102,-0.138800815
556,0.02,-0.08,0.09,89.88,-65.44,32.13,-9.28,-2.81,0.85,-0.71,0.01,0.67,0.24,599465,33725,T,-1.014792111,1.883926031,-1.012052585,2.791421944,2.763788825,-0.322273774
557,0.02,-0.08,0.09,89.88,-65.44,32.13,-9.24,-2.77,0.93,-0.71,0.01,0.67,0.24,599505,33765,T,-1.518423985,1.438888827,-1.480725349,2.793893149,2.804510558,-0.525763761
558,0.02,-0.08,0.09,89.19,-66.13,30.06,-9.24,-2.77,0.93,-0.71,0.01,0.67,0.24,599544,33804,T,-2.069848108,1.007474498,-1.949170952,2.795359169,2.8314142,-0.710405047
559,-0.01,0.1,-0.05,89.19,-66.13,30.06,-9.24,-2.77,0.93,-0.71,0.01,0.67,0.24,599584,33844,T,-2.676862377,0.59151239,-2.417524935,2.79414122,2.836280547,-0.823968874
560,-0.01,0.1,-0.05,89.19,-66.13,30.06,-9.24,-2.89,0.73,-0.71,0.01,0.67,0.24,599625,33885,T,2.966115131,0.194075291,-2.885954035,2.790131712,2.825813184,-0.79200047
561,-0.01,0.1,-0.05,89.19,-66.13,30.06,-9.32,-2.92,0.54,-0.71,0.01,0.67,0.24,599666,33926,T,2.346868999,-0.180347336,2.929123327,2.784835653,2.812896584,-0.588669412
562,-0.01,0.1,-0.05,89.19,-66.13,30.06,-9.32,-2.96,0.46,-0.71,0.01,0.67,0.24,599706,33966,T,1.792568143,-0.52704183,2.463007931,2.780775716,2.809368454,-0.421508956
